||{f5}{DELAY:00}{COLOUR:WHITE}データを上書きしてよろしい{NL}ですか？{NL}{DELAY:00}　　　　　　はい{NL}　　　　　　いいえ{NL}{OPTIONS:e200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Overwrite?{NL}{NL}{DELAY:00}      YES{NL}      NO{NL}{OPTIONS:e200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}セーブに失敗しました。{NL}もう一度セーブしますか？{NL}{DELAY:00}　　　　　　はい{NL}　　　　　　いいえ{NL}{OPTIONS:e200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Save failed.{NL}Retry?{NL}{DELAY:00}    YES{NL}    NO{NL}{OPTIONS:e200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}メモリーカードに空きブロックが{NL}足りません。　データの整理を{NL}するか、他のメモリーカードを{NL}さしこんで下さい。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Not enough free blocks. Erase{NL}data or insert another memory{NL}card.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}このデータをロードしてよろしい{NL}ですか？{NL}{DELAY:00}　　　　　　はい{NL}　　　　　　いいえ{NL}{OPTIONS:c280}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Load?{NL}{NL}{DELAY:00}      YES{NL}      NO{NL}{OPTIONS:c280}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}データをロードしています…{NL}メモリーカードを抜かないで{NL}下さい。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Loading, do not remove the{NL}memory card{ELLIPSIS}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}ロードに失敗しました。{NL}もう一度ロードしますか？{NL}{DELAY:00}　　　　　　はい{NL}　　　　　　いいえ{NL}{OPTIONS:e200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Load failed.{NL}Retry?{NL}{DELAY:00}    YES{NL}    NO{NL}{OPTIONS:e200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}タイニーバレットのデータが{NL}ありません。{NL}{END}|{f5}{DELAY:00}{COLOUR:WHITE}No "Tiny Bullets" data found.{NL}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}このデータをコピーしてよろしい{NL}ですか？{NL}{DELAY:00}　　　　　　はい{NL}　　　　　　いいえ{NL}{OPTIONS:e200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copy?{NL}{NL}{DELAY:00}      YES{NL}      NO{NL}{OPTIONS:e200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}データをコピーしています…{NL}メモリーカードを抜かないで{NL}下さい。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copying, do not remove the{NL}memory card{ELLIPSIS}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}全てのデータをコピーしてよろしい{NL}ですか？{NL}{DELAY:00}　　　　　　はい{NL}　　　　　　いいえ{NL}{OPTIONS:e200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copy all?{NL}{NL}{DELAY:00}      YES{NL}      NO{NL}{OPTIONS:e200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}データをコピーしています…{NL}メモリーカードを抜かないで{NL}下さい。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copying, do not remove the{NL}memory card{ELLIPSIS}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}このデータを消してよろしい{NL}ですか？{NL}{DELAY:00}　　　　　　はい{NL}　　　　　　いいえ{NL}{OPTIONS:e200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Erase?{NL}{NL}{DELAY:00}      YES{NL}      NO{NL}{OPTIONS:e200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}データを消しています…{NL}メモリーカードを抜かないで{NL}下さい。{f6:3c}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Erasing, do not remove the{NL}memory card{ELLIPSIS}{f6:3c}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}スロット{DIGITS:0001}のメモリーカードは{NL}フォーマットされていません。{NL}{DELAY:00}　　　フォーマットする{NL}　　　フォーマットしない{NL}{OPTIONS:e200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Memory card in slot {DIGITS:0001} is not{NL}formatted.{NL}{DELAY:00}    FORMAT{NL}    CANCEL{NL}{OPTIONS:e200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}メモリーカードをフォーマット{NL}しています…{NL}メモリーカードを抜かないで{NL}下さい。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Formatting, do not remove the{NL}memory card{ELLIPSIS}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}スロット{DIGITS:0001}のメモリーカードの{NL}フォーマットに失敗しました。{NL}{DELAY:00}　　もう一度フォーマットする{NL}　　フォーマットしない{NL}{OPTIONS:e200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Formatting of memory card in{NL}slot {DIGITS:0001} failed.{NL}{DELAY:00}    RETRY{NL}    CANCEL{NL}{OPTIONS:e200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}スロット{DIGITS:0001}のメモリーカードを{NL}調べています。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Reading memory card in slot {DIGITS:0001}{ELLIPSIS}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}メモリーカードがさしこまれて{NL}いません。{END}|{f5}{DELAY:00}{COLOUR:WHITE}No memory card found.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}このメモリーカードは{NL}壊れています。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Memory card is corrupted.{END}
||{f5}{END}|{f5}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}どこにセーブしますか？{END}|{f5}{DELAY:00}{COLOUR:WHITE}Save where?{END}
||{f5}{DELAY:00}{COLOUR:WHITE}どのデータをロードしますか？{END}|{f5}{DELAY:00}{COLOUR:WHITE}Load which file?{END}
||{f5}{DELAY:00}{COLOUR:WHITE}どのデータをコピーしますか？{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copy which file?{END}
||{f5}{DELAY:00}{COLOUR:WHITE}全てのデータをコピーします。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copy all.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}どのデータを消しますか？{END}|{f5}{DELAY:00}{COLOUR:WHITE}Erase which data?{END}
||{f5}{DELAY:00}{COLOUR:WHITE}このデータはタイニーバレットの{NL}データではありません。{END}|{f5}{DELAY:00}{COLOUR:WHITE}This is not a "Tiny Bullets"{NL}file.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}データがありません。{END}|{f5}{DELAY:00}{COLOUR:WHITE}No files.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}{DELAY:00}　　　　　セーブ{NL}　　　　　データの整理{NL}　　　　　閉じる{NL}{OPTIONS:c300}{END}|{f5}{DELAY:00}{COLOUR:WHITE}{DELAY:00}    SAVE{NL}    MANAGE DATA{NL}    EXIT{NL}{OPTIONS:c300}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}{DELAY:00}　　　　　ロード{NL}　　　　　データの整理{NL}　　　　　閉じる{NL}{OPTIONS:c300}{END}|{f5}{DELAY:00}{COLOUR:WHITE}{DELAY:00}    LOAD{NL}    MANAGE DATA{NL}    EXIT{NL}{OPTIONS:c300}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}スロットをせんたくして下さい。{NL}{DELAY:00}　　　　　スロット１{NL}　　　　　スロット２{NL}{OPTIONS:c200}{END}|{f5}{DELAY:00}{COLOUR:WHITE}Select a slot.{NL}{DELAY:00}    SLOT 1{NL}    SLOT 2{NL}{OPTIONS:c200}{END}
||{f5}{DELAY:00}{COLOUR:WHITE}同じ名前のデータがあるので{NL}コピーできません。{END}|{f5}{DELAY:00}{COLOUR:WHITE}File with same name found,{NL}cannot copy.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}このデータは壊れています。{END}|{f5}{DELAY:00}{COLOUR:WHITE}File is corrupted.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}セーブに失敗しました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Save failed.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}ロードに失敗しました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Load failed.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}コピーに失敗しました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copy failed.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}セーブが終わりました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Save complete.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}ロードが終わりました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Load complete.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}消すのに失敗しました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Erase failed.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}フォーマットに失敗しました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Formatting failed.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}コピー先にメモリーカードが{NL}さしこまれていません。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Destination memory card not{NL}found.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}コピーが終わりました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copy complete.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}コピーが終わりました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Copy complete.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}消し終わりました。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Erase complete.{END}
||{f5}{DELAY:00}{COLOUR:WHITE}実行中のアプリケーションです。{END}|{f5}{DELAY:00}{COLOUR:WHITE}Operation pending.{END}
0x173abc|8|{ITEM:ff}を、{NL}手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||{ITEM:ff}を、{NL}手に入れた！{NL}中に命の水を入れて持ち運ぶ{NL}ことができるぞ。{BP}{END}|Found {ITEM:ff}!{NL}Use it to store life water.{BP}{END}
||{ITEM:ff}を、{NL}手に入れた！{NL}パチンコのタマに使えるぞ。{BP}{END}|Found {ITEM:ff}!{NL}Use them with the slingshot.{BP}{END}
||{ITEM:ff}を、{NL}手に入れた！{NL}セレクトボタンで見てみよう。{BP}{END}|Found {ITEM:ff}!{NL}Press Select to view it.{BP}{END}
||{COLOUR:BLUE}悪魔の塔地下１階〜４階の地図{COLOUR:WHITE}を、{NL}手に入れた！{NL}セレクトボタンで見てみよう。{BP}{END}|{COLOUR:BLUE}Map of Demon Tower B1~B4{COLOUR:WHITE} found!{NL}Press Select to view it.{BP}{END}
||{ITEM:ff}を、{NL}手に入れた！{NL}セレクトボタンで見てみよう。{BP}{END}|Found {ITEM:ff}!{NL}Press Select to view it.{BP}{END}
||{COLOUR:BLUE}悪魔の塔　４４階と、屋上の{NL}地図{COLOUR:WHITE}を、手に入れた！{NL}セレクトボタンで見てみよう。{BP}{END}|{COLOUR:BLUE}Map of Demon Tower 44F and Top{NL}{COLOUR:WHITE}found!{NL}Press Select to view it.{BP}{END}
||{ITEM:ff}を、{NL}手に入れた！{NL}ファイル画面で調べてみよう。{BP}{END}|Found {ITEM:ff}!{NL}View it in your Files.{BP}{END}
0x173e3c|68|{COLOUR:WHITE}　　マップ　１－１　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 1-1 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－１　部屋２{f6:3c}{END}|{COLOUR:WHITE} map 1-1 room 2{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－１　部屋３{f6:3c}{END}|{COLOUR:WHITE} map 1-1 room 3{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－１　部屋７{f6:3c}{END}|{COLOUR:WHITE} map 1-1 room 7{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋２{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 2{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋３{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 3{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋５Ａ{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 5A{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋５Ｂ{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 5B{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋５Ｃ{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 5C{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋７{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 7{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　１－２　部屋８{f6:3c}{END}|{COLOUR:WHITE} map 1-2 room 8{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－１　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 2-1 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－１　部屋２{f6:3c}{END}|{COLOUR:WHITE} map 2-1 room 2{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－１　部屋３{f6:3c}{END}|{COLOUR:WHITE} map 2-1 room 3{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－１　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 2-1 room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－１　部屋５Ａ{f6:3c}{END}|{COLOUR:WHITE} map 2-1 room 5A{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－１　部屋５Ｂ{f6:3c}{END}|{COLOUR:WHITE} map 2-1 room 5B{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－２　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 2-2 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－２　部屋２Ａ{f6:3c}{END}|{COLOUR:WHITE} map 2-2 room 2A{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－２　部屋２Ｂ{f6:3c}{END}|{COLOUR:WHITE} map 2-2 room 2B{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－２　部屋３{f6:3c}{END}|{COLOUR:WHITE} map 2-2 room 3{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－２　部屋４Ａ{f6:3c}{END}|{COLOUR:WHITE} map 2-2 room 4A{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－２　部屋４Ｂ{f6:3c}{END}|{COLOUR:WHITE} map 2-2 room 4B{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　２－２　部屋５{f6:3c}{END}|{COLOUR:WHITE} map 2-2 room 5{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－１　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 3-1 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－１　部屋２{f6:3c}{END}|{COLOUR:WHITE} map 3-1 room 2{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－１　部屋３{f6:3c}{END}|{COLOUR:WHITE} map 3-1 room 3{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－１　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 3-1 room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－１　部屋５Ａ{f6:3c}{END}|{COLOUR:WHITE} map 3-1 room 5A{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－１　部屋５Ｂ{f6:3c}{END}|{COLOUR:WHITE} map 3-1 room 5B{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋１Ａ{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 1A{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋１Ｂ{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 1B{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋２Ａ{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 2A{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋２Ｂ{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 2B{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋３{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 3{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋５{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 5{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋６{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 6{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋７{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 7{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　３－２　部屋８{f6:3c}{END}|{COLOUR:WHITE} map 3-2 room 8{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－１　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 4-1 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－１　部屋２{f6:3c}{END}|{COLOUR:WHITE} map 4-1 room 2{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－１　部屋３{f6:3c}{END}|{COLOUR:WHITE} map 4-1 room 3{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－１　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 4-1 room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－１　部屋５{f6:3c}{END}|{COLOUR:WHITE} map 4-1 room 5{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－１　部屋６{f6:3c}{END}|{COLOUR:WHITE} map 4-1 room 6{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－２　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 4-2 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－２　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 4-2 room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－２　部屋５Ａ{f6:3c}{END}|{COLOUR:WHITE} map 4-2 room 5A{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－２　部屋５Ｂ{f6:3c}{END}|{COLOUR:WHITE} map 4-2 room 5B{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　４－２　部屋６{f6:3c}{END}|{COLOUR:WHITE} map 4-2 room 6{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－１　部屋０{f6:3c}{END}|{COLOUR:WHITE} map 5-1 room 0{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－１　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 5-1 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－１　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 5-1 room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－１　部屋５{f6:3c}{END}|{COLOUR:WHITE} map 5-1 room 5{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－１　部屋６{f6:3c}{END}|{COLOUR:WHITE} map 5-1 room 6{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－Ｋ　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 5-K room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－Ｋ　部屋２{f6:3c}{END}|{COLOUR:WHITE} map 5-K room 2{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－Ｋ　部屋３{f6:3c}{END}|{COLOUR:WHITE} map 5-K room 3{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－Ｋ　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 5-K room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－２　部屋１{f6:3c}{END}|{COLOUR:WHITE} map 5-2 room 1{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－２　部屋２{f6:3c}{END}|{COLOUR:WHITE} map 5-2 room 2{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－２　部屋４{f6:3c}{END}|{COLOUR:WHITE} map 5-2 room 4{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－２　部屋５{f6:3c}{END}|{COLOUR:WHITE} map 5-2 room 5{f6:3c}{END}
||{COLOUR:WHITE}　　マップ　５－２　部屋６{f6:3c}{END}|{COLOUR:WHITE} map 5-2 room 6{f6:3c}{END}
||{COLOUR:WHITE}　　タイトルデモ{f6:3c}{END}|{COLOUR:WHITE} TITLE DEMO{f6:3c}{END}
0x174b54|128|ボトル{END}|Bottle{END}
||ボトル{END}|Bottle{END}
||ボトル{END}|Bottle{END}
||ボトル{END}|Bottle{END}
||ボトル{END}|Bottle{END}
||小石{END}|Stones{END}
||ベアリング{END}|Pellets{END}
||水晶弾{END}|Marbles{END}
||マメ爆弾{END}|Bomblets{END}
||アイドルの怒り{END}|Idol's Fury{END}
||爆弾{END}|Bombs{END}
||解毒薬{END}|Antidotes{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||さびた鍵{END}|Rusty Key{END}
||赤い石盤{END}|Red Tile{END}
||黄色い石盤{END}|Yellow Tile{END}
||青い石盤{END}|Blue Tile{END}
||緑色の石盤{END}|Green Tile{END}
||青銅の鍵{END}|Bronze Key{END}
||赤い目玉{END}|Red Eye{END}
||青い目玉{END}|Blue Eye{END}
||ヒューズ{END}|Fuse{END}
||鉄の鍵{END}|Iron Key{END}
||怪物の鍵{END}|Monster Key{END}
||トロッコ発着所の鍵{END}|Minecart Key{END}
||巨人像{END}|Giant Statue{END}
||絵の間の鍵{END}|Mural Key{END}
||乙女のレリーフ{END}|Maid Relief{END}
||青年のレリーフ{END}|Young Man Relief{END}
||基板{END}|Circuit Board{END}
||シールド保管庫の鍵{END}|Shield Room Key{END}
||金の鍵{END}|Gold Key{END}
||暗号石盤『光』{END}|"Basic" Code Card{END}
||暗号石盤『閣』{END}|"Special" Code Card{END}
||小さな円盤『３階』{END}|"3F" Disc{END}
||小さな円盤『２階』{END}|"2F" Disc{END}
||板の形をした鍵{END}|Keycard{END}
||細長い鍵{END}|Cell Key{END}
||バッテリー保管庫の鍵{END}|Battery Room Key{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||アイドルの水晶{END}|Idol Gem{END}
||グリーンアイドル{END}|Green Idol{END}
||イエローアイドル{END}|Yellow Idol{END}
||ブルーアイドル{END}|Blue Idol{END}
||レッドアイドル{END}|Red Idol{END}
||パープルアイドル{END}|Purple Idol{END}
||水晶のペンダント{END}|Crystal Pendant{END}
||パチンコ{END}|Slingshot{END}
||アイテムの水晶{END}|Item Gem{END}
||泉の水晶{END}|Spring Gem{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||壺{END}|Vase{END}
||ボックス{END}|Box{END}
||彫像の首{END}|Statue Head{END}
||バッテリー{END}|Battery{END}
||ブラックブロック{END}|Black Box{END}
||パープルブロック{END}|Purple Box{END}
||オレンジブロック{END}|Orange Box{END}
||グリーンブロック{END}|Green Box{END}
||ホワイトブロック{END}|White Box{END}
||シールド{END}|Shield{END}
||強力爆薬{END}|TNT{END}
||クリスタルボックス{END}|Crystal Box{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||呪い山のふもとの地図{END}|Mt. Curse Base Map{END}
||悪魔の遺跡の地図{END}|Demon Ruins Map{END}
||洞窟の研究所の地図{END}|Cave Lab Map{END}
||地下牢獄の地図{END}|Sunken Jail Map{END}
||地下水脈の地図{END}|Sewers Map{END}
||トロッコの地図{END}|Minecart Map{END}
||溶岩洞窟の地図{END}|Lava Cave Map{END}
||悪魔の神殿の地図{END}|Demon Temple Map{END}
||悪魔の塔　１階の地図{END}|Demon Tower 1F Map{END}
||悪魔の塔　２階の地図{END}|Demon Tower 2F Map{END}
||悪魔の塔　３階の地図{END}|Demon Tower 3F Map{END}
||悪魔の塔　４階の地図{END}|Demon Tower 4F Map{END}
||悪魔の塔　地下１階の地図{END}|Demon Tower B1 Map{END}
||悪魔の塔　１１階の地図{END}|Demon Tower 11F Map{END}
||悪魔の塔　２２階の地図{END}|Demon Tower 22F Map{END}
||悪魔の塔　３３階の地図{END}|Demon Tower 33F Map{END}
||悪魔の塔　４４階の地図{END}|Demon Tower 44F Map{END}
||悪魔の塔　屋上{END}|Demon Tower Top{END}
||予言書{END}|Prophecy Book{END}
||クイントの手紙{END}|Quint's Letter{END}
||『泉のかがやき』の楽譜{END}|"Bright Spring" Score{END}
||『命のきらめき』の楽譜{END}|"Life Glow" Score{END}
||『黄金の光』の楽譜{END}|"Golden light" Score{END}
||計算問題{END}|Equation{END}
||塔案内{END}|Tower Guide{END}
||魔獣のメモ{END}|Monster Note{END}
||不死身の戦士のメモ{END}|Undead Minion Note{END}
||エネルギー中継所案内{END}|Power Plant Guide{END}
||絵の具のメモ{END}|Paint Note{END}
||魔法使いのメモ{END}|Wizard Note{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
||空{END}|Nil{END}
0x1750ac|9|方向キー{END}|D-pad{END}
||Ｏボタン{END}|{CIRCLE}{END}
||Ｘボタン{END}|{CROSS}{END}
||△ボタン{END}|{TRIANGLE}{END}
||□ボタン{END}|{SQUARE}{END}
||Ｌ１ボタン{END}|L1{END}
||Ｌ２ボタン{END}|L2{END}
||Ｒ１ボタン{END}|R1{END}
||Ｒ２ボタン{END}|R2{END}
0x1750d8|19|{f5}{DELAY:00}{COLOUR:WHITE}　{END}|{f5}{DELAY:00}{COLOUR:WHITE} {END}
||{f5}{DELAY:00}{COLOUR:WHITE}呪い山のふもと{END}|{f5}{DELAY:00}{COLOUR:WHITE}Mt. Curse{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の遺跡{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Ruins{END}
||{f5}{DELAY:00}{COLOUR:WHITE}洞窟の研究所{END}|{f5}{DELAY:00}{COLOUR:WHITE}Cave Lab{END}
||{f5}{DELAY:00}{COLOUR:WHITE}地下牢獄{END}|{f5}{DELAY:00}{COLOUR:WHITE}Sunken Jail{END}
||{f5}{DELAY:00}{COLOUR:WHITE}地下水脈{END}|{f5}{DELAY:00}{COLOUR:WHITE}Sewers{END}
||{f5}{DELAY:00}{COLOUR:WHITE}トロッコ{END}|{f5}{DELAY:00}{COLOUR:WHITE}Minecart{END}
||{f5}{DELAY:00}{COLOUR:WHITE}溶岩洞窟{END}|{f5}{DELAY:00}{COLOUR:WHITE}Lava Cave{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の神殿{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Temple{END}
||{f5}{DELAY:00}{COLOUR:WHITE}悪魔の塔　地下１階{END}|{f5}{DELAY:00}{COLOUR:WHITE}Demon Tower B1{END}
